title,domain,difficulty,duration,description,url
Understanding Clinical Research: Behind the Statistics,Health,Beginner,30.0,"If you’ve ever skipped over the results section of a medical paper because terms like “confidence interval” or “p-value” go over your head, then you’re in the right place. You may be a clinical practitioner reading research articles to keep up-to-date with developments in your field or a medical student wondering how to approach your own research. Greater confidence in understanding statistical analysis and the results can benefit both working professionals and those undertaking research themsel",https://www.coursera.org/learn/clinical-research
Understanding Research Methods,General,Not specified,6.0,"This MOOC is about demystifying research and research methods. It will outline the fundamentals of doing research, aimed primarily, but not exclusively, at the postgraduate level. It places the student experience at the centre of our endeavours by engaging learners in a range of robust and challenging exercises befitting SOAS, University of London's status as a research-intensive university and its rich research heritage. The course will appeal to those of you who require an understanding of re",https://www.coursera.org/learn/research-methods
Understanding the Brain: The Neurobiology of Everyday Life,Social Sciences,Beginner,30.0,"Learn how the nervous system produces behavior, how we use our brain every day, and how neuroscience can explain the common problems afflicting people today. We will study functional human neuroanatomy and neuronal communication, and then use this information to understand how we perceive the outside world, move our bodies voluntarily, stay alive, and play well with others.",https://www.coursera.org/learn/neurobiology
Unilever Supply Chain Data Analyst Professional Certificate,Business,Beginner,10.0,Offered by Unilever. Launch your career in supply chain data analytics. Build job-ready skills to be a supply chain analyst and gain ... Enroll for free.,https://www.coursera.org/professional-certificates/unilever-supply-chain-data-analyst
Unlock Business Insights with Microsoft Excel and Power BI Specialization,Data Science,Beginner,10.0,Offered by Microsoft. Transform Business Data into Actionable Insights. Learn essential Excel and Power BI skills to transform business data ... Enroll for free.,https://www.coursera.org/specializations/unlock-business-insights-with-microsoft-excel-and-power-bi
"Unsupervised Learning, Recommenders, Reinforcement Learning",Data Science,Beginner,30.0,"In the third course of the Machine Learning Specialization, you will: • Use unsupervised learning techniques for unsupervised learning: including clustering and anomaly detection. • Build recommender systems with a collaborative filtering approach and a content-based deep learning method. • Build a deep reinforcement learning model. The Machine Learning Specialization is a foundational online program created in collaboration between DeepLearning.AI and Stanford Online. In this beginner-friendly",https://www.coursera.org/learn/unsupervised-learning-recommenders-reinforcement-learning
Use AI Responsibly,Data Science,Beginner,1.0,"Use AI responsibly by mitigating biases and inaccuracies. Learn how to identify potential AI harms and recognize the security risks of using AI in the workplace. By the end of this course, you will gain an understanding of how to use AI responsibly and effectively.",https://www.coursera.org/learn/google-use-ai-responsibly
Work Smarter with Microsoft Word,Arts and Humanities,Beginner,30.0,"This course is intended for learners with some experience using Microsoft Windows, who are seeking to build presentation skills with Microsoft Word. To be successful in this course you should have an understanding of the basics of using a Windows-based computer. Experience with printing and using a web browser are an asset, but not required. Knowing how to use Microsoft Office products is essential in any professional setting. Whether you want to expand your expertise to apply for a new role, s",https://www.coursera.org/learn/microsoft-word-work-smarter
Workday Basics Series,Arts and Humanities,Beginner,10.0,"Be a part of a growing Workday ecosystem and work with best-in-class technology and applications. No coding experience is needed as the Workday architecture is configuration based. Take the first step to upskill, build new skills, and accelerate your career! The Workday Basics Series is an introduction to the Workday platform, priming you for a career with Workday technology. You’ll learn about the core functionalities of Workday and the foundational frameworks that allow Workday to support so",https://www.coursera.org/learn/workday-basics-series
Workday Human Capital Management for Business Users,Business,Beginner,8.0,"Be a part of a growing Workday ecosystem and work with best-in-class technology and applications. No coding experience is needed as the Workday architecture is configuration based. Take the first step to upskill, build new skills and accelerate your career! Enhance your practical skills with the Workday Human Capital Management for Business Users course, where you can master essential daily tasks to effectively manage transactions and maintain data within the platform. The Workday products cov",https://www.coursera.org/learn/workday-human-capital-management
